Time;Amplitude
107.79789734;2.35294127
107.80186462;2.43137264
107.80598450;2.37254906
107.80598450;2.33333325
107.81005859;2.39215684
107.81415558;2.49019599
107.81826019;2.43137264
107.81826019;2.50980401
107.82236481;2.45098042
107.82652283;2.50980401
107.82652283;2.52941179
107.83054352;2.52941179
107.83464050;2.58823538
107.83873749;2.49019599
107.83873749;2.47058821
107.84285736;2.52941179
107.84690094;2.49019599
107.85103607;2.37254906
107.85103607;2.47058821
107.85511017;2.60784316
107.85920715;2.47058821
107.86334229;2.35294127
107.86334229;2.50980401
107.86741638;2.27450991
107.87152100;2.17647052
107.87152100;2.13725495
107.87561798;2.05882359
107.87966919;2.09803915
107.88381195;2.07843137
107.88381195;2.19607854
107.88788605;2.15686274
107.89198303;2.27450991
107.89611053;2.37254906
107.89611053;2.31372547
107.90018463;2.27450991
107.90429688;2.33333325
107.90840912;2.33333325
107.90840912;2.31372547
107.91250610;2.41176462
107.91658020;2.50980401
107.91658020;2.50980401
107.92066193;2.66666675
107.92475891;2.78431368
107.92887115;2.66666675
107.92887115;2.76470590
107.93296051;2.82352948
107.93701172;2.68627453
107.94116974;2.64705873
107.94116974;2.58823538
107.94523621;2.58823538
107.94934845;2.49019599
107.95349121;2.60784316
107.95349121;2.64705873
107.95754242;2.47058821
107.96165466;2.62745094
107.96165466;2.64705873
107.96571350;2.49019599
107.96980286;2.60784316
107.97393799;2.60784316
107.97393799;2.50980401
107.97801971;2.47058821
107.98211670;2.58823538
107.98622131;2.56862736
107.98622131;2.47058821
107.99031067;2.58823538
107.99436951;2.74509811
107.99851227;2.68627453
107.99851227;2.66666675
108.00259399;2.80392146
108.00671387;2.72549009
108.00671387;2.56862736
108.01079559;2.66666675
108.01486206;2.66666675
108.01898956;2.52941179
108.01898956;2.60784316
108.02305603;2.54901958
108.02720642;2.50980401
108.03128815;2.58823538
108.03128815;2.56862736
108.03536224;2.50980401
108.03948975;2.39215684
108.04366302;2.37254906
108.04366302;2.37254906
108.04763794;2.29411769
108.05175781;2.29411769
108.05175781;2.35294127
108.05583954;2.41176462
108.05997467;2.37254906
108.06409454;2.33333325
108.06409454;2.41176462
108.06813812;2.37254906
108.07224274;2.37254906
108.07638550;2.45098042
108.07638550;2.35294127
108.08041382;2.49019599
108.08451080;2.50980401
108.08863831;2.47058821
108.08863831;2.50980401
108.09271240;2.58823538
108.09682465;2.72549009
108.09682465;2.64705873
108.10091400;2.56862736
108.10496521;2.72549009
108.10910797;2.76470590
108.10910797;2.64705873
108.11318970;2.68627453
108.11728668;2.60784316
108.12139130;2.60784316
108.12139130;2.56862736
108.12551117;2.45098042
108.12953949;2.25490189
108.13370514;2.43137264
108.13370514;2.49019599
108.13777161;2.33333325
108.14188385;2.47058821
108.14188385;2.66666675
108.14598846;2.56862736
108.15006256;2.47058821
108.15415955;2.60784316
108.15415955;2.58823538
108.15825653;2.47058821
108.16234589;2.43137264
108.16648865;2.47058821
108.16648865;2.47058821
108.17053223;2.64705873
108.17465210;2.72549009
108.17876434;2.74509811
108.17876434;2.76470590
108.18283081;2.88235283
108.18706512;2.80392146
108.18706512;2.66666675
108.19100189;2.74509811
108.19512177;2.56862736
108.19924164;2.37254906
108.19924164;2.29411769
108.20330811;2.29411769
108.20748901;2.15686274
108.21154785;2.19607854
108.21154785;2.29411769
108.21561432;2.29411769
108.21966553;2.37254906
108.22381592;2.39215684
108.22381592;2.33333325
108.22797394;2.27450991
108.23205566;2.29411769
108.23205566;2.31372547
108.23613739;2.25490189
108.24019623;2.35294127
108.24429321;2.43137264
108.24429321;2.52941179
108.24835968;2.52941179
108.25248718;2.64705873
108.25659180;2.64705873
108.25659180;2.58823538
108.26067352;2.60784316
108.26477051;2.50980401
108.26885986;2.54901958
108.26885986;2.56862736
108.27296448;2.58823538
108.27710724;2.52941179
108.27710724;2.41176462
108.28114319;2.35294127
108.28524017;2.35294127
108.28934479;2.09803915
108.28934479;2.09803915
108.29365540;2.17647052
108.29754639;2.17647052
108.30164337;2.17647052
108.30164337;2.33333325
108.30570984;2.29411769
108.30980682;2.29411769
108.31394196;2.33333325
108.31394196;2.31372547
108.31801605;2.21568632
108.32212830;2.17647052
108.32212830;2.29411769
108.32631683;2.19607854
108.33028412;2.21568632
108.33439636;2.25490189
108.33439636;2.15686274
108.33846283;2.01960778
108.34261322;2.01960778
108.34670258;1.98039210
108.34670258;1.90196073
108.35079193;1.98039210
108.35483551;1.80392158
108.35899353;1.74509799
108.35899353;1.62745094
108.36309052;1.47058821
108.36719513;1.37254906
108.36719513;1.29411769
108.37126160;1.41176474
108.37539673;1.54901958
108.37949371;1.60784316
108.37949371;1.68627453
108.38354492;1.82352936
108.38764191;1.86274505
108.39176941;2.00000000
108.39176941;2.23529410
108.39588928;2.21568632
108.39993286;2.33333325
108.40403748;2.37254906
108.40403748;2.39215684
108.40812683;2.25490189
108.41226196;2.27450991
108.41226196;2.31372547
108.41631317;2.21568632
108.42041779;2.37254906
108.42453766;2.39215684
108.42453766;2.43137264
108.42863464;2.45098042
108.43274689;2.60784316
108.43681335;2.64705873
108.43681335;2.52941179
108.44094086;2.56862736
108.44502258;2.50980401
108.44911957;2.45098042
108.44911957;2.37254906
108.45319366;2.49019599
108.45732117;2.49019599
108.45732117;2.49019599
108.46143341;2.60784316
108.46547699;2.64705873
108.46958160;2.58823538
108.46958160;2.70588231
108.47366333;2.64705873
108.47778320;2.54901958
108.48198700;2.58823538
108.48198700;2.62745094
108.48595428;2.62745094
108.49006653;2.70588231
108.49416351;2.76470590
108.49416351;2.80392146
108.49825287;2.72549009
108.50235748;2.72549009
108.50235748;2.72549009
108.50647736;2.64705873
108.51054382;2.68627453
108.51466370;2.70588231
108.51466370;2.72549009
108.51873779;2.72549009
108.52278900;2.76470590
108.52696228;2.84313726
108.52696228;2.78431368
108.53100586;2.92156863
108.53511047;3.11764717
108.53923035;3.15686274
108.53923035;3.05882359
108.54345703;3.07843137
108.54740906;3.07843137
108.54740906;2.88235283
108.55151367;2.80392146
108.55556488;2.72549009
108.55971527;2.64705873
108.55971527;2.68627453
108.56378937;2.74509811
108.56788635;2.58823538
108.57198334;2.76470590
108.57198334;2.82352948
108.57616425;2.76470590
108.58018494;2.80392146
108.58428955;2.84313726
108.58428955;2.90196085
108.58835602;2.88235283
108.59249115;2.86274505
108.59249115;2.90196085
108.59656525;2.82352948
108.60066223;2.78431368
108.60475922;2.84313726
108.60475922;2.82352948
108.60920715;2.68627453
108.61296082;2.90196085
108.61706543;2.82352948
108.61706543;2.74509811
108.62113953;2.78431368
108.62527466;2.82352948
108.62934875;2.64705873
108.62934875;2.68627453
108.63349152;2.80392146
108.63753510;2.62745094
108.63753510;2.66666675
108.64163208;2.68627453
108.64572906;2.64705873
108.64983368;2.58823538
108.64983368;2.64705873
108.65390015;2.76470590
108.65800476;2.74509811
108.66213989;2.88235283
108.66213989;2.98039222
108.66620636;2.86274505
108.67028046;2.94117641
108.67444611;2.94117641
108.67444611;2.78431368
108.67848969;2.58823538
108.68260956;2.60784316
108.68260956;2.60784316
108.68669128;2.43137264
108.69079590;2.52941179
108.69489288;2.62745094
108.69489288;2.54901958
108.69896698;2.43137264
108.70331573;2.50980401
108.70719147;2.52941179
108.70719147;2.41176462
108.71130371;2.37254906
108.71535492;2.43137264
108.71948242;2.29411769
108.71948242;2.27450991
108.72353363;2.27450991
108.72767639;2.23529410
108.72767639;2.23529410
108.73173523;2.45098042
108.73583221;2.35294127
108.73993683;2.35294127
108.73993683;2.43137264
108.74407959;2.33333325
108.74814606;2.27450991
108.75224304;2.33333325
108.75224304;2.27450991
108.75630951;2.33333325
108.76041412;2.33333325
108.76453400;2.35294127
108.76453400;2.39215684
108.76860809;2.31372547
108.77271271;2.41176462
108.77271271;2.39215684
108.77683258;2.25490189
108.78091431;2.23529410
108.78501892;2.25490189
108.78501892;2.15686274
108.78908539;2.17647052
108.79338837;2.27450991
108.79728699;2.27450991
108.79728699;2.17647052
108.80138397;2.25490189
108.80548096;2.25490189
108.80958557;2.21568632
108.80958557;2.19607854
108.81366730;2.23529410
108.81778717;2.19607854
108.81778717;2.23529410
108.82186127;2.31372547
108.82606506;2.25490189
108.83006287;2.35294127
108.83006287;2.49019599
108.83416748;2.60784316
108.83821869;2.66666675
108.84238434;2.74509811
108.84238434;2.74509811
108.84650421;2.54901958
108.85052490;2.54901958
108.85462952;2.50980401
108.85462952;2.25490189
108.85872650;2.19607854
108.86284637;2.21568632
108.86284637;2.35294127
108.86692810;2.23529410
108.87100983;2.29411769
108.87516785;2.50980401
108.87516785;2.41176462
108.87921906;2.52941179
108.88331604;2.52941179
108.88741302;2.54901958
108.88741302;2.54901958
108.89151001;2.66666675
108.89560699;2.68627453
108.89971161;2.54901958
108.89971161;2.62745094
108.90378571;2.60784316
108.90791321;2.50980401
108.90791321;2.52941179
108.91201019;2.64705873
108.91603851;2.56862736
108.92018127;2.54901958
108.92018127;2.60784316
108.92425537;2.68627453
108.92835999;2.50980401
108.93248749;2.60784316
108.93248749;2.68627453
108.93656921;2.64705873
108.94066620;2.78431368
108.94477081;2.82352948
108.94477081;2.66666675
108.94886017;2.68627453
108.95296478;2.70588231
108.95296478;2.49019599
108.95703125;2.29411769
108.96115112;2.25490189
108.96525574;2.25490189
108.96525574;2.11764717
108.96932983;2.13725495
108.97338867;2.25490189
108.97756195;2.19607854
108.97756195;2.11764717
108.98161316;2.21568632
108.98571014;2.23529410
108.98983002;2.13725495
108.98983002;2.19607854
108.99391174;2.19607854
108.99800873;2.09803915
108.99800873;2.11764717
109.00211334;2.17647052
109.00616455;2.25490189
109.01033783;2.31372547
109.01033783;2.41176462
109.01438904;2.50980401
109.01848602;2.35294127
109.02260590;2.43137264
109.02260590;2.41176462
109.02670288;2.23529410
109.03074646;2.43137264
109.03488922;2.52941179
109.03488922;2.43137264
109.03896332;2.58823538
109.04325104;2.60784316
109.04325104;2.76470590
109.04715729;2.66666675
109.05126953;2.74509811
109.05535889;2.76470590
109.05535889;2.64705873
109.05948639;2.58823538
109.06353760;2.52941179
109.06765747;2.49019599
109.06765747;2.47058821
109.07173920;2.50980401
109.07591248;2.56862736
109.07994843;2.54901958
109.07994843;2.50980401
109.08403015;2.39215684
109.08815002;2.37254906
109.08815002;2.39215684
109.09224701;2.47058821
109.09630585;2.39215684
109.10047913;2.43137264
109.10047913;2.41176462
109.10450745;2.43137264
109.10861206;2.35294127
109.11272430;2.41176462
109.11272430;2.39215684
109.11679840;2.39215684
109.12090302;2.52941179
109.12506104;2.52941179
109.12506104;2.47058821
109.12908936;2.43137264
109.13320923;2.56862736
109.13320923;2.39215684
109.13729095;2.37254906
109.14138794;2.35294127
109.14550018;2.37254906
109.14550018;2.29411769
109.14955902;2.33333325
109.15365601;2.37254906
109.15778351;2.25490189
109.15778351;2.21568632
109.16188049;2.23529410
109.16596222;2.23529410
109.17011261;2.13725495
109.17011261;2.23529410
109.17415619;2.11764717
109.17826843;2.03921580
109.17826843;2.11764717
109.18233490;2.11764717
109.18648529;1.94117641
109.19053650;2.05882359
109.19053650;2.23529410
109.19464111;2.25490189
109.19873810;2.33333325
109.20285034;2.29411769
109.20285034;2.43137264
109.20691681;2.35294127
109.21103668;2.39215684
109.21514130;2.50980401
109.21514130;2.43137264
109.21920776;2.58823538
109.22331238;2.72549009
109.22331238;2.62745094
109.22754669;2.64705873
109.23163605;2.82352948
109.23567200;2.90196085
109.23567200;2.62745094
109.23971558;2.58823538
109.24382019;2.72549009
109.24792480;2.56862736
109.24792480;2.39215684
109.25199890;2.49019599
109.25609589;2.54901958
109.26018524;2.39215684
109.26018524;2.50980401
109.26425934;2.64705873
109.26836395;2.52941179
109.26836395;2.54901958
109.27248383;2.62745094
109.27658081;2.62745094
109.28067017;2.62745094
109.28067017;2.66666675
109.28480530;2.68627453
109.28881836;2.60784316
109.29315186;2.80392146
109.29315186;2.86274505
109.29703522;2.64705873
109.30113983;2.70588231
109.30523682;2.74509811
109.30523682;2.56862736
109.30933380;2.54901958
109.31349182;2.62745094
109.31349182;2.68627453
109.31751251;2.70588231
109.32160950;2.76470590
109.32583618;2.82352948
109.32583618;2.78431368
109.32981110;2.76470590
109.33391571;2.70588231
109.33801270;2.60784316
109.33801270;2.54901958
109.34214783;2.37254906
109.34619904;2.45098042
109.35031128;2.31372547
109.35031128;2.41176462
109.35436249;2.41176462
109.35861969;2.31372547
109.35861969;2.45098042
109.36259460;2.41176462
109.36668396;2.41176462
109.37078857;2.41176462
109.37078857;2.41176462
109.37492371;2.47058821
109.37896729;2.39215684
109.38308716;2.37254906
109.38308716;2.43137264
109.38716888;2.27450991
109.39126587;2.23529410
109.39537048;2.31372547
109.39537048;2.27450991
109.39948273;2.31372547
109.40356445;2.43137264
109.40356445;2.52941179
109.40763092;2.43137264
109.41175842;2.52941179
109.41585541;2.50980401
109.41585541;2.37254906
109.41992950;2.33333325
109.42399597;2.33333325
109.42814636;2.25490189
109.42814636;2.33333325
109.43221283;2.56862736
109.43630981;2.41176462
109.44048309;2.37254906
109.44048309;2.43137264
109.44451141;2.37254906
109.44860840;2.27450991
109.44860840;2.27450991
109.45271301;2.19607854
109.45676422;2.17647052
109.46093750;2.25490189
109.46093750;2.25490189
109.46498871;2.09803915
109.46907806;2.09803915
109.47322083;2.21568632
109.47322083;2.27450991
109.47731018;2.23529410
109.48139954;2.29411769
109.48548126;2.39215684
109.48548126;2.35294127
109.48955536;2.41176462
109.49369049;2.50980401
109.49369049;2.45098042
109.49775696;2.45098042
109.50186920;2.50980401
109.50595856;2.62745094
109.50595856;2.54901958
109.51006317;2.60784316
109.51422119;2.86274505
109.51825714;2.64705873
109.51825714;2.64705873
109.52233887;2.64705873
109.52650452;2.52941179
109.53055573;2.37254906
109.53055573;2.35294127
109.53463745;2.37254906
109.53872681;2.35294127
109.53872681;2.41176462
109.54301453;2.52941179
109.54692078;2.52941179
109.55104065;2.62745094
109.55104065;2.66666675
109.55510712;2.62745094
109.55921173;2.60784316
109.56330872;2.58823538
109.56330872;2.52941179
109.56740570;2.43137264
109.57150269;2.52941179
109.57566833;2.52941179
109.57566833;2.43137264
109.57968903;2.54901958
109.58381653;2.62745094
109.58381653;2.68627453
109.58788300;2.68627453
109.59199524;2.92156863
109.59609222;2.94117641
109.59609222;2.88235283
109.60018921;2.92156863
109.60425568;2.96078420
109.60838318;2.76470590
109.60838318;2.80392146
109.61249542;2.80392146
109.61655426;2.58823538
109.62065125;2.56862736
109.62065125;2.64705873
109.62475586;2.58823538
109.62886047;2.47058821
109.62886047;2.66666675
109.63293457;2.68627453
109.63703156;2.50980401
109.64115143;2.58823538
109.64115143;2.49019599
109.64526367;2.47058821
109.64933014;2.43137264
109.65348053;2.49019599
109.65348053;2.52941179
109.65750885;2.47058821
109.66165924;2.52941179
109.66574097;2.49019599
109.66574097;2.31372547
109.66980743;2.37254906
109.67390442;2.47058821
109.67390442;2.43137264
109.67801666;2.50980401
109.68206787;2.52941179
109.68621063;2.62745094
109.68621063;2.54901958
109.69028473;2.60784316
109.69435883;2.64705873
109.69852448;2.56862736
109.69852448;2.60784316
109.70259094;2.64705873
109.70664215;2.70588231
109.71080017;2.70588231
109.71080017;2.80392146
109.71488190;2.86274505
109.71897888;2.60784316
109.71897888;2.54901958
109.72306061;2.52941179
109.72718048;2.39215684
109.73125458;2.37254906
109.73125458;2.45098042
109.73535156;2.39215684
109.73948669;2.43137264
109.74361420;2.47058821
109.74361420;2.45098042
109.74764252;2.43137264
109.75173950;2.50980401
109.75585938;2.64705873
109.75585938;2.52941179
109.75994110;2.56862736
109.76403809;2.54901958
109.76403809;2.54901958
109.76813507;2.47058821
109.77219391;2.49019599
109.77636719;2.62745094
109.77636719;2.43137264
109.78045654;2.43137264
109.78450775;2.49019599
109.78861237;2.33333325
109.78861237;2.43137264
109.79272461;2.43137264
109.79681396;2.35294127
109.80091858;2.50980401
109.80091858;2.31372547
109.80498505;2.39215684
109.80911255;2.35294127
109.80911255;2.35294127
109.81326294;2.29411769
109.81729126;2.33333325
109.82138824;2.41176462
109.82138824;2.47058821
109.82549286;2.50980401
109.82954407;2.62745094
109.83369446;2.74509811
109.83369446;2.76470590
109.83775330;2.66666675
109.84186554;2.64705873
109.84597015;2.66666675
109.84597015;2.52941179
109.85005951;2.60784316
109.85416412;2.64705873
109.85416412;2.54901958
109.85826111;2.50980401
109.86233521;2.49019599
109.86648560;2.49019599
109.86648560;2.27450991
109.87053680;2.39215684
109.87463379;2.37254906
109.87874603;2.31372547
109.87874603;2.37254906
109.88283539;2.41176462
109.88691711;2.35294127
109.89104462;2.37254906
109.89104462;2.41176462
109.89515686;2.43137264
109.89920807;2.39215684
109.89920807;2.49019599
109.90328979;2.54901958
109.90737915;2.37254906
109.91153717;2.47058821
109.91153717;2.50980401
109.91558838;2.35294127
109.91968536;2.43137264
109.92381287;2.47058821
109.92381287;2.41176462
109.92790222;2.39215684
109.93198395;2.47058821
109.93608093;2.58823538
109.93608093;2.39215684
109.94016266;2.29411769
109.94428253;2.41176462
109.94428253;2.37254906
109.94835663;2.35294127
109.95248413;2.37254906
109.95659637;2.33333325
109.95659637;2.27450991
109.96067810;2.31372547
109.96475220;2.41176462
109.96887207;2.35294127
109.96887207;2.50980401
109.97293854;2.74509811
109.97705078;2.72549009
109.98116302;2.78431368
109.98116302;2.84313726
109.98523712;2.60784316
109.98933411;2.50980401
109.98933411;2.41176462
109.99348450;2.39215684
109.99750519;2.31372547
110.00163269;2.31372547
110.00163269;2.41176462
110.00571442;2.35294127
110.00981140;2.27450991
110.01391602;2.29411769
110.01391602;2.15686274
110.01801300;2.03921580
110.02206421;2.05882359
110.02622986;2.17647052
110.02622986;2.17647052
110.03028107;2.25490189
110.03440857;2.43137264
110.03440857;2.27450991
110.03848267;2.25490189
110.04260254;2.31372547
110.04671478;2.25490189
110.04671478;2.05882359
110.05078888;2.17647052
110.05483246;2.37254906
110.05899048;2.15686274
110.05899048;2.09803915
110.06306458;2.07843137
110.06715393;1.98039210
110.07125854;1.88235295
110.07125854;1.96078432
110.07536316;1.96078432
110.07949066;1.92156863
110.07949066;1.94117641
110.08353424;2.05882359
110.08762360;1.90196073
110.09177399;1.84313726
110.09177399;1.84313726
110.09584045;1.82352936
110.09992218;1.92156863
110.10403442;2.00000000
110.10403442;2.15686274
110.10815430;2.09803915
110.11222076;2.27450991
110.11633301;2.37254906
110.11633301;2.31372547
110.12041473;2.39215684
110.12451172;2.45098042
110.12451172;2.52941179
110.12860870;2.66666675
110.13270569;2.74509811
110.13681030;2.76470590
110.13681030;2.76470590
110.14088440;2.76470590
110.14499664;2.96078420
110.14910889;2.76470590
110.14910889;2.84313726
110.15317535;3.00000000
110.15727997;2.88235283
110.16236115;2.92156863
110.16236115;2.90196085
110.16547394;2.72549009
110.16957855;2.78431368
110.16957855;3.03921580
110.17366028;2.82352948
110.17777252;2.76470590
110.18186188;2.78431368
110.18186188;2.72549009
110.18595886;2.50980401
110.19001007;2.47058821
110.19416046;2.41176462
110.19416046;2.43137264
110.19823456;2.49019599
110.20237732;2.58823538
110.20652008;2.58823538
110.20652008;2.58823538
110.21057129;2.72549009
110.21463776;2.68627453
110.21463776;2.64705873
110.21873474;2.64705873
110.22280884;2.74509811
110.22704315;2.74509811
110.22704315;2.74509811
110.23110962;2.84313726
110.23512268;2.84313726
110.23921204;2.70588231
110.23921204;2.64705873
110.24330902;2.60784316
110.24741364;2.50980401
110.25151825;2.62745094
110.25151825;2.72549009
110.25558472;2.68627453
110.25970459;2.78431368
110.25970459;2.70588231
110.26378632;2.68627453
110.26788330;2.56862736
110.27198792;2.52941179
110.27198792;2.49019599
110.27611542;2.39215684
110.28014374;2.41176462
110.28428650;2.41176462
110.28428650;2.39215684
110.28835297;2.43137264
110.29249573;2.43137264
110.29658508;2.52941179
110.29658508;2.43137264
110.30062103;2.45098042
110.30476379;2.39215684
110.30476379;2.33333325
110.30883789;2.39215684
110.31296539;2.49019599
110.31706238;2.52941179
110.31706238;2.58823538
110.32112885;2.68627453
110.32523346;2.62745094
110.32933044;2.66666675
110.32933044;2.62745094
110.33349609;2.58823538
110.33750916;2.37254906
110.34162903;2.45098042
110.34162903;2.45098042
110.34572601;2.37254906
110.34982300;2.45098042
110.34982300;2.50980401
110.35391235;2.43137264
110.35798645;2.29411769
110.36212158;2.09803915
110.36212158;2.09803915
110.36618042;1.88235295
110.37028503;1.88235295
110.37441254;1.94117641
110.37441254;1.90196073
110.37848663;1.88235295
110.38259888;1.92156863
110.38669586;1.90196073
110.38669586;1.92156863
110.39078522;2.03921580
110.39489746;2.17647052
110.39489746;2.15686274
110.39895630;2.33333325
110.40306091;2.37254906
110.40716553;2.41176462
110.40716553;2.60784316
110.41130829;2.70588231
110.41536713;2.64705873
110.41948700;2.66666675
110.41948700;2.70588231
110.42353821;2.68627453
110.42765045;2.52941179
110.43175507;2.50980401
110.43175507;2.52941179
110.43583679;2.39215684
110.43993378;2.45098042
110.43993378;2.56862736
110.44403839;2.49019599
110.44808960;2.35294127
110.45223999;2.47058821
110.45223999;2.49019599
110.45630646;2.29411769
110.46051788;2.25490189
110.46451569;2.23529410
110.46451569;2.25490189
110.46860504;2.21568632
110.47270966;2.33333325
110.47682953;2.33333325
110.47682953;2.31372547
110.48088074;2.25490189
110.48624420;2.31372547
110.48624420;2.25490189
110.48908234;2.31372547
110.49317932;2.35294127
110.49728394;2.33333325
110.49728394;2.33333325
110.50139618;2.43137264
110.50548553;2.52941179
110.50959015;2.52941179
110.50959015;2.74509811
110.51365662;2.94117641
110.51775360;2.72549009
110.52185822;2.88235283
110.52185822;2.84313726
110.52597809;2.64705873
110.53005981;2.50980401
110.53005981;2.50980401
110.53413391;2.47058821
110.53823090;2.43137264
110.54244995;2.41176462
110.54244995;2.47058821
110.54648590;2.39215684
110.55052948;2.50980401
110.55463409;2.49019599
110.55463409;2.29411769
110.55873108;2.39215684
110.56278992;2.56862736
110.56693268;2.31372547
110.56693268;2.23529410
110.57100677;2.31372547
110.57515717;2.27450991
110.57515717;2.15686274
110.57920074;2.21568632
110.58330536;2.29411769
110.58740997;2.19607854
110.58740997;2.49019599
110.59148407;2.60784316
110.59559631;2.58823538
110.59970856;2.60784316
110.59970856;2.58823538
110.60379028;2.66666675
110.60791016;2.52941179
110.61203003;2.64705873
110.61203003;2.78431368
110.61608887;2.72549009
110.62020874;2.78431368
110.62020874;2.82352948
110.62439728;2.80392146
110.62836456;2.84313726
110.63248444;2.72549009
110.63248444;2.78431368
110.63655853;2.66666675
110.64060974;2.50980401
110.64478302;2.50980401
110.64478302;2.47058821
110.64883423;2.25490189
110.65293121;2.41176462
110.65705872;2.49019599
110.65705872;2.37254906
110.66116333;2.35294127
110.66523743;2.35294127
110.66523743;2.27450991
110.66933441;2.35294127
110.67346191;2.33333325
110.67755127;2.31372547
110.67755127;2.37254906
110.68160248;2.54901958
110.68570709;2.62745094
110.68980408;2.54901958
110.68980408;2.70588231
110.69393158;2.64705873
110.69864655;2.56862736
110.70211029;2.56862736
110.70211029;2.54901958
110.70617676;2.45098042
110.71034241;2.47058821
110.71034241;2.66666675
110.71435547;2.56862736
110.71848297;2.54901958
110.72258759;2.54901958
110.72258759;2.41176462
110.72669983;2.29411769
110.73079681;2.27450991
110.73489380;2.27450991
110.73489380;2.19607854
110.73895264;2.17647052
110.74308014;2.21568632
110.74716949;2.17647052
110.74716949;2.19607854
110.75126648;2.19607854
110.75536346;2.03921580
110.75536346;1.96078432
110.75948334;2.05882359
110.76353455;2.00000000
110.76766205;1.86274505
110.76766205;2.01960778
110.77174377;2.13725495
110.77590179;2.11764717
110.77993011;2.17647052
110.77993011;2.31372547
110.78402710;2.47058821
110.78813171;2.33333325
110.79224396;2.54901958
110.79224396;2.66666675
110.79631042;2.56862736
110.80041504;2.64705873
110.80041504;2.74509811
110.80451202;2.66666675
110.80860138;2.60784316
110.81271362;2.78431368
110.81271362;2.84313726
110.81679535;2.52941179
110.82089233;2.56862736
110.82503510;2.74509811
110.82503510;2.45098042
110.82909393;2.39215684
110.83319092;2.43137264
110.83733368;2.39215684
110.83733368;2.45098042
110.84140015;2.47058821
110.84551239;2.35294127
110.84551239;2.45098042
110.84955597;2.54901958
110.85366058;2.50980401
110.85784149;2.43137264
110.85784149;2.45098042
110.86186218;2.60784316
110.86591339;2.72549009
110.87006378;2.62745094
110.87006378;2.84313726
110.87413025;2.88235283
110.87823486;2.80392146
110.88236237;2.84313726
110.88236237;2.80392146
110.88652039;2.62745094
110.89055634;2.80392146
110.89055634;2.70588231
110.89463043;2.66666675
110.89868164;2.68627453
110.90283966;2.64705873
110.90283966;2.60784316
110.90691376;2.52941179
110.91101837;2.72549009
110.91510773;2.62745094
110.91510773;2.47058821
110.91920471;2.58823538
110.92327881;2.60784316
110.92749023;2.49019599
110.92749023;2.49019599
110.93148804;2.56862736
110.93560791;2.54901958
110.93560791;2.49019599
110.93968201;2.50980401
110.94378662;2.45098042
110.94788361;2.33333325
110.94788361;2.41176462
110.95198059;2.52941179
110.95610809;2.41176462
110.96021271;2.47058821
110.96021271;2.72549009
110.96426392;2.64705873
110.96835327;2.62745094
110.97248840;2.76470590
110.97248840;2.80392146
110.97657013;2.72549009
110.98065948;2.74509811
110.98065948;2.74509811
110.98475647;2.72549009
110.98883057;2.68627453
110.99295807;2.74509811
110.99295807;2.58823538
110.99703979;2.47058821
111.00115204;2.43137264
111.00523376;2.31372547
111.00523376;2.15686274
111.00933075;2.09803915
111.01339722;2.07843137
111.01753235;2.09803915
111.01753235;2.19607854
111.02161407;2.19607854
111.02574921;2.25490189
111.02574921;2.21568632
111.02980804;2.31372547
111.03386688;2.33333325
111.03800964;2.01960778
111.03800964;2.11764717
111.04262543;2.15686274
111.04618073;2.15686274
111.05030823;2.13725495
111.05030823;2.35294127
111.05438232;2.39215684
111.05848694;2.43137264
111.06258392;2.45098042
111.06258392;2.58823538
111.06668091;2.45098042
111.07077789;2.47058821
111.07077789;2.54901958
111.07487488;2.45098042
111.07895660;2.50980401
111.08306122;2.54901958
111.08306122;2.52941179
111.08713531;2.50980401
111.09126282;2.54901958
111.09537506;2.56862736
111.09537506;2.52941179
111.09947968;2.49019599
111.10353088;2.50980401
111.10770416;2.58823538
111.10770416;2.54901958
111.11174774;2.60784316
111.11583710;2.52941179
111.11583710;2.50980401
111.11993408;2.56862736
111.12398529;2.49019599
111.12813568;2.35294127
111.12813568;2.47058821
111.13220215;2.41176462
111.13630676;2.37254906
111.14041138;2.45098042
111.14041138;2.64705873
111.14450836;2.58823538
111.14856720;2.66666675
111.15272522;2.82352948
111.15272522;2.78431368
111.15678406;2.58823538
111.16093445;2.58823538
111.16093445;2.50980401
111.16497803;2.43137264
111.16907501;2.50980401
111.17317963;2.64705873
111.17317963;2.66666675
111.17728424;2.64705873
111.18138123;2.66666675
111.18547821;2.70588231
111.18547821;2.54901958
111.18955994;2.54901958
111.19366455;2.58823538
111.19775391;2.50980401
111.19775391;2.43137264
111.20185852;2.50980401
111.20596313;2.60784316
111.20596313;2.58823538
111.21008301;2.47058821
111.21413422;2.60784316
111.21827698;2.41176462
111.21827698;2.43137264
111.22233582;2.39215684
111.22656250;2.09803915
111.23065186;2.21568632
111.23065186;2.29411769
111.23461151;2.21568632
111.23871613;2.23529410
111.24283600;2.31372547
111.24283600;2.45098042
111.24691010;2.49019599
111.25103760;2.58823538
111.25103760;2.68627453
111.25511169;2.70588231
111.25916290;2.88235283
111.26332092;2.84313726
111.26332092;2.76470590
111.26736450;2.80392146
111.27148438;2.92156863
111.27562714;2.88235283
111.27562714;2.62745094
111.27967834;2.50980401
111.28378296;2.58823538
111.28788757;2.35294127
111.28788757;2.19607854
111.29199982;2.23529410
111.29608917;2.11764717
