Time;Amplitude
318.95745850;2.49019599
318.96154785;2.66666675
318.96563721;2.86274505
318.96975708;2.74509811
318.96975708;2.80392146
318.97387695;2.94117641
318.97793579;2.86274505
318.97793579;2.80392146
318.98202515;2.90196085
318.98611450;2.98039222
318.99023438;2.84313726
318.99023438;2.74509811
318.99432373;2.84313726
318.99841309;2.66666675
319.00250244;2.62745094
319.00250244;2.66666675
319.00662231;2.68627453
319.01071167;2.76470590
319.01489258;2.68627453
319.01489258;2.84313726
319.01889038;2.86274505
319.02304077;2.68627453
319.02304077;2.41176462
319.02709961;2.03921580
319.03118896;1.92156863
319.03530884;1.92156863
319.03530884;1.64705884
319.03942871;1.76470590
319.04345703;1.92156863
319.04760742;2.07843137
319.04760742;2.17647052
319.05166626;2.15686274
319.05578613;2.21568632
319.05987549;2.13725495
319.05987549;2.31372547
319.06396484;2.37254906
319.06805420;2.25490189
319.06805420;2.39215684
319.07214355;2.39215684
319.07623291;2.45098042
319.08035278;2.49019599
319.08035278;2.58823538
319.08444214;2.68627453
319.08853149;2.58823538
319.09265137;2.62745094
319.09265137;2.68627453
319.09671021;2.54901958
319.10079956;2.74509811
319.10494995;2.92156863
319.10494995;2.50980401
319.10900879;2.54901958
319.11312866;2.47058821
319.11312866;2.33333325
319.11721802;1.88235295
319.12130737;2.00000000
319.12542725;1.98039210
319.12542725;1.80392158
319.12948608;1.98039210
319.13357544;2.01960778
319.13769531;1.88235295
319.13769531;1.78431368
319.14178467;2.01960778
319.14587402;2.00000000
319.14999390;1.86274505
319.14999390;1.98039210
319.15408325;2.21568632
319.15820313;2.25490189
319.15820313;2.58823538
319.16235352;2.66666675
319.16638184;2.64705873
319.17056274;2.56862736
319.17056274;2.43137264
319.17459106;2.07843137
319.17861938;1.80392158
319.18276978;1.84313726
319.18276978;1.98039210
319.18682861;2.07843137
319.19094849;2.11764717
319.19506836;2.35294127
319.19506836;2.45098042
319.19912720;2.58823538
319.20324707;3.00000000
319.20324707;2.82352948
319.20736694;3.01960778
319.21139526;3.03921580
319.21554565;2.86274505
319.21554565;2.62745094
319.21960449;2.52941179
319.22372437;2.41176462
319.22793579;2.09803915
319.22793579;2.05882359
319.23199463;2.21568632
319.23602295;2.23529410
319.24011230;2.11764717
319.24011230;2.27450991
319.24420166;2.56862736
319.24832153;2.50980401
319.24832153;2.60784316
319.25238037;2.78431368
319.25650024;2.64705873
319.26058960;2.41176462
319.26058960;2.37254906
319.26467896;2.56862736
319.26876831;2.37254906
319.27291870;2.29411769
319.27291870;2.41176462
319.27697754;2.52941179
319.28106689;2.92156863
319.28515625;2.76470590
319.28515625;2.70588231
319.28933716;2.94117641
319.29336548;2.92156863
319.29336548;2.88235283
319.29742432;2.45098042
319.30154419;2.37254906
319.30566406;2.62745094
319.30566406;2.54901958
319.30972290;2.86274505
319.31384277;3.29411769
319.31793213;3.15686274
319.31793213;3.13725495
319.32205200;3.33333325
319.32608032;2.96078420
319.33023071;2.50980401
319.33023071;2.31372547
319.33432007;2.23529410
319.33853149;2.05882359
319.33853149;2.25490189
319.34249878;2.41176462
319.34655762;2.41176462
319.35070801;2.54901958
319.35070801;2.82352948
319.35479736;3.01960778
319.35888672;2.88235283
319.36300659;3.21568632
319.36300659;3.35294127
319.36709595;3.15686274
319.37118530;3.35294127
319.37530518;3.56862736
319.37530518;3.01960778
319.37933350;2.94117641
319.38348389;2.90196085
319.38348389;2.37254906
319.38757324;2.01960778
319.39166260;1.76470590
319.39575195;1.74509799
319.39575195;1.72549021
319.39987183;1.90196073
319.40393066;2.13725495
319.40808105;2.11764717
319.40808105;2.27450991
319.41213989;2.37254906
319.41622925;2.50980401
319.42037964;2.37254906
319.42037964;2.50980401
319.42443848;2.54901958
319.42852783;2.33333325
319.42852783;2.35294127
319.43264771;2.37254906
319.43670654;2.21568632
319.44085693;2.27450991
319.44085693;2.35294127
319.44491577;2.39215684
319.44900513;2.49019599
319.45312500;2.41176462
319.45312500;2.43137264
319.45721436;2.39215684
319.46130371;2.56862736
319.46539307;2.78431368
319.46539307;2.84313726
319.46948242;2.66666675
319.47363281;2.58823538
319.47363281;2.54901958
319.47769165;2.07843137
319.48178101;2.05882359
319.48590088;2.11764717
319.48590088;1.47058821
319.48999023;1.66666663
319.49404907;2.13725495
319.49816895;1.82352936
319.49816895;1.47058821
319.50231934;1.45098042
319.50637817;1.49019611
319.51049805;1.66666663
319.51049805;1.88235295
319.51452637;2.07843137
319.51867676;2.17647052
319.51867676;2.54901958
319.52273560;2.80392146
319.52682495;2.76470590
319.53097534;2.92156863
319.53097534;3.09803915
319.53503418;3.07843137
319.53915405;3.29411769
319.54324341;3.05882359
319.54324341;3.09803915
319.54733276;3.23529410
319.55142212;2.98039222
319.55554199;2.90196085
319.55554199;2.82352948
319.55960083;2.76470590
319.56372070;2.88235283
319.56372070;3.09803915
319.56781006;2.96078420
319.57186890;2.62745094
319.57601929;2.96078420
319.57601929;2.70588231
319.58007813;2.50980401
319.58419800;2.49019599
319.58834839;2.62745094
319.58834839;2.37254906
319.59237671;2.90196085
319.59649658;2.94117641
319.60058594;2.35294127
319.60058594;2.43137264
319.60467529;2.09803915
319.60879517;1.60784316
319.60879517;1.58823526
319.61285400;1.66666663
319.61694336;1.64705884
319.62109375;1.98039210
319.62109375;2.23529410
319.62524414;2.27450991
319.62930298;2.41176462
319.63336182;2.43137264
319.63336182;2.54901958
319.63742065;2.39215684
319.64154053;2.52941179
319.64566040;2.60784316
319.64566040;2.50980401
319.64974976;2.68627453
319.65386963;2.80392146
319.65386963;2.80392146
319.65795898;2.88235283
319.66201782;3.07843137
319.66613770;3.23529410
319.66613770;3.00000000
319.67022705;2.80392146
319.67431641;2.86274505
319.67840576;2.66666675
319.67840576;2.47058821
319.68252563;2.39215684
319.68661499;2.35294127
319.69070435;2.64705873
319.69070435;2.62745094
319.69479370;2.56862736
319.69891357;2.45098042
319.69891357;2.56862736
319.70300293;2.41176462
319.70709229;2.05882359
319.71118164;2.11764717
319.71118164;2.21568632
319.71530151;2.29411769
319.71936035;2.37254906
319.72351074;2.54901958
319.72351074;2.54901958
319.72756958;2.52941179
319.73165894;2.54901958
319.73583984;2.66666675
319.73583984;2.54901958
319.73983765;2.64705873
319.74398804;2.68627453
319.74398804;2.80392146
319.74804688;2.94117641
319.75219727;2.68627453
319.75631714;2.74509811
319.75631714;2.62745094
319.76034546;2.45098042
319.76443481;2.31372547
319.76855469;1.86274505
319.76855469;1.80392158
319.77267456;1.92156863
319.77673340;1.82352936
319.78085327;1.90196073
319.78085327;2.25490189
319.78491211;2.52941179
319.78903198;2.17647052
319.78903198;2.50980401
319.79312134;2.72549009
319.79718018;2.33333325
319.80130005;2.15686274
319.80130005;2.17647052
319.80538940;1.94117641
319.80947876;1.90196073
319.81362915;1.92156863
319.81362915;1.68627453
319.81768799;1.88235295
319.82177734;2.54901958
319.82589722;2.54901958
319.82589722;2.41176462
319.82998657;2.74509811
319.83407593;2.70588231
319.83407593;2.39215684
319.83819580;2.25490189
319.84231567;2.37254906
319.84634399;2.54901958
319.84634399;2.72549009
319.85046387;2.86274505
319.85458374;2.86274505
319.85867310;2.84313726
319.85867310;2.70588231
319.86273193;2.47058821
319.86682129;2.23529410
319.87097168;2.54901958
319.87097168;2.92156863
319.87503052;2.43137264
319.87915039;2.62745094
319.87915039;2.64705873
319.88323975;2.41176462
319.88735962;1.27450979
319.89144897;1.11764705
319.89144897;1.56862748
319.89550781;1.39215684
319.89959717;1.78431368
319.90374756;2.33333325
319.90374756;2.74509811
319.90786743;2.92156863
319.91186523;3.09803915
319.91601563;3.35294127
319.91601563;3.35294127
319.92007446;3.45098042
319.92422485;3.50980401
319.92422485;3.41176462
319.92831421;3.39215684
319.93240356;3.27450991
319.93655396;3.11764717
319.93655396;3.00000000
319.94058228;3.09803915
319.94464111;3.11764717
319.94879150;3.01960778
319.94879150;3.09803915
319.95285034;3.15686274
319.95700073;2.92156863
319.96109009;3.03921580
319.96109009;3.13725495
319.96517944;2.92156863
319.96929932;2.84313726
319.96929932;2.82352948
319.97335815;2.84313726
319.97741699;2.54901958
319.98156738;2.50980401
319.98156738;2.64705873
319.98562622;2.70588231
319.98974609;2.84313726
319.99383545;3.09803915
319.99383545;3.15686274
319.99792480;3.17647052
320.00201416;3.35294127
320.00613403;3.05882359
320.00613403;2.82352948
320.01022339;2.54901958
320.01434326;2.25490189
320.01434326;1.98039210
320.01840210;1.88235295
320.02252197;1.84313726
320.02661133;1.84313726
320.02661133;1.76470590
320.03070068;1.58823526
320.03479004;1.74509799
320.03894043;1.58823526
320.03894043;1.50980389
320.04299927;1.41176474
320.04708862;1.29411769
320.05117798;1.35294116
320.05117798;1.33333337
320.05529785;1.37254906
320.05938721;1.33333337
320.05938721;1.52941179
320.06347656;1.76470590
320.06756592;1.74509799
320.07165527;1.76470590
320.07165527;2.00000000
320.07577515;2.17647052
320.07986450;2.43137264
320.08398438;2.23529410
320.08398438;2.15686274
320.08810425;2.43137264
320.09213257;2.45098042
320.09631348;2.19607854
320.09631348;1.84313726
320.10034180;1.76470590
320.10446167;1.84313726
320.10446167;1.72549021
320.10855103;0.94117647
320.11257935;1.41176474
320.11672974;1.50980389
320.11672974;1.37254906
320.12081909;1.84313726
320.12490845;2.29411769
320.12899780;2.54901958
320.12899780;2.96078420
320.13311768;3.23529410
320.13717651;3.31372547
320.14132690;3.39215684
320.14132690;3.45098042
320.14538574;3.39215684
320.14950562;3.29411769
320.14950562;3.27450991
320.15365601;3.31372547
320.15771484;3.15686274
320.16180420;3.41176462
320.16180420;3.47058821
320.16589355;3.50980401
320.16995239;3.72549009
320.17410278;3.43137264
320.17410278;3.86274505
320.17816162;4.01960802
320.18231201;3.80392146
320.18637085;2.62745094
320.18637085;2.88235283
320.19046021;2.01960778
320.19458008;0.86274511
320.19458008;0.60784316
320.19863892;0.60784316
320.20272827;0.90196079
320.20687866;1.33333337
320.20687866;2.19607854
320.21093750;2.92156863
320.21502686;3.49019599
320.21914673;3.37254906
320.21914673;3.64705873
320.22326660;3.90196085
320.22738647;3.66666675
320.23150635;3.74509811
320.23150635;3.72549009
320.23574829;3.68627453
320.23962402;3.50980401
320.23962402;3.50980401
320.24371338;3.37254906
320.24780273;3.11764717
320.25201416;3.19607854
320.25201416;3.33333325
320.25598145;3.21568632
320.26010132;3.37254906
320.26419067;3.33333325
320.26419067;2.90196085
320.26831055;2.37254906
320.27243042;1.96078432
320.27648926;1.56862748
320.27648926;1.27450979
320.28057861;1.43137252
320.28469849;1.92156863
320.28469849;2.52941179
320.28878784;2.62745094
320.29287720;2.70588231
320.29696655;3.03921580
320.29696655;2.96078420
320.30105591;2.78431368
320.30511475;2.84313726
320.30932617;2.72549009
320.30932617;2.84313726
320.31335449;2.94117641
320.31744385;2.76470590
320.32156372;2.70588231
320.32156372;2.78431368
320.32565308;2.72549009
320.32974243;2.62745094
320.32974243;2.62745094
320.33383179;2.76470590
320.33798218;2.41176462
320.34204102;2.50980401
320.34204102;2.41176462
320.34609985;2.13725495
320.35025024;2.03921580
320.35430908;1.96078432
320.35430908;1.82352936
320.35842896;1.78431368
320.36251831;1.80392158
320.36660767;1.70588231
320.36660767;1.60784316
320.37069702;1.60784316
320.37481689;1.80392158
320.37481689;1.78431368
320.37887573;2.21568632
320.38299561;2.19607854
320.38708496;2.25490189
320.38708496;2.29411769
320.39120483;2.43137264
320.39532471;2.39215684
320.39938354;1.80392158
320.39938354;1.88235295
320.40505981;1.58823526
320.40756226;1.17647064
320.41168213;0.92156863
320.41168213;0.74509805
320.41577148;0.54901963
320.41986084;0.66666669
320.41986084;1.09803927
320.42395020;1.25490201
320.42803955;1.25490201
320.43215942;1.19607842
320.43215942;1.82352936
320.43621826;1.78431368
320.44033813;1.96078432
320.44442749;2.49019599
320.44442749;2.64705873
320.44851685;2.84313726
320.45263672;2.96078420
320.45672607;2.98039222
320.45672607;2.90196085
320.46081543;3.03921580
320.46493530;3.25490189
320.46493530;2.74509811
320.46899414;2.96078420
320.47311401;2.74509811
320.47720337;1.96078432
320.47720337;2.25490189
320.48132324;2.11764717
320.48538208;1.68627453
320.48953247;1.98039210
320.48953247;1.90196073
320.49359131;2.01960778
320.49768066;1.78431368
320.50180054;1.86274505
320.50180054;1.96078432
320.50588989;1.82352936
320.50997925;1.90196073
320.50997925;1.76470590
320.51406860;1.70588231
320.51815796;2.11764717
320.52233887;2.05882359
320.52233887;2.66666675
320.52630615;2.82352948
320.53045654;3.37254906
320.53454590;3.54901958
320.53454590;3.49019599
320.53869629;3.62745094
320.54272461;3.56862736
320.54687500;3.23529410
320.54687500;2.96078420
320.55093384;2.58823538
320.55505371;2.78431368
320.55505371;2.56862736
320.55911255;2.47058821
320.56320190;2.58823538
320.56732178;2.66666675
320.56732178;2.74509811
320.57141113;2.84313726
320.57553101;2.96078420
320.57962036;2.90196085
320.57962036;2.96078420
320.58370972;3.07843137
320.58789063;3.11764717
320.59191895;3.37254906
320.59191895;3.33333325
320.59597778;3.27450991
320.60012817;3.33333325
320.60012817;3.07843137
320.60418701;2.68627453
320.60830688;2.29411769
320.61239624;2.00000000
320.61239624;1.82352936
320.61648560;1.64705884
320.62054443;1.92156863
320.62469482;2.29411769
320.62469482;2.11764717
320.62875366;2.29411769
320.63287354;2.47058821
320.63699341;2.45098042
320.63699341;2.31372547
320.64105225;2.52941179
320.64517212;2.45098042
320.64517212;2.33333325
320.64932251;2.41176462
320.65338135;2.50980401
320.65774536;2.33333325
320.65774536;2.31372547
320.66152954;2.39215684
320.66561890;2.27450991
320.66973877;2.37254906
320.66973877;2.37254906
320.67385864;2.49019599
320.67791748;2.39215684
320.68203735;2.54901958
320.68203735;2.66666675
320.68609619;2.54901958
320.69024658;2.52941179
320.69024658;2.54901958
320.69430542;2.64705873
320.69839478;2.76470590
320.70251465;2.49019599
320.70251465;2.43137264
320.70660400;2.45098042
320.71069336;2.29411769
320.71481323;2.15686274
320.71481323;1.98039210
320.71890259;2.19607854
320.72302246;2.31372547
320.72708130;2.39215684
320.72708130;2.58823538
320.73120117;2.60784316
320.73532104;2.68627453
320.73532104;2.52941179
320.73974609;2.64705873
320.74346924;2.70588231
320.74758911;2.66666675
320.74758911;2.64705873
320.75167847;2.72549009
320.75570679;2.58823538
320.75985718;2.43137264
320.75985718;2.82352948
320.76394653;2.96078420
320.76803589;2.88235283
320.77218628;2.43137264
320.77218628;2.70588231
320.77624512;2.60784316
320.78033447;2.23529410
320.78033447;1.92156863
320.78442383;1.84313726
320.78851318;2.01960778
320.79278564;2.19607854
320.79278564;2.43137264
320.79669189;2.43137264
320.80081177;2.74509811
320.80493164;2.82352948
320.80493164;2.74509811
320.80902100;2.72549009
320.81304932;2.86274505
320.81723022;2.66666675
320.81723022;2.64705873
320.82131958;2.86274505
320.82540894;3.00000000
320.82540894;2.94117641
320.82946777;2.94117641
320.83358765;3.25490189
320.83779907;2.94117641
320.83779907;2.74509811
320.84179688;2.64705873
320.84582520;2.15686274
320.84997559;2.09803915
320.84997559;1.94117641
320.85406494;1.82352936
320.85815430;1.88235295
320.86230469;2.15686274
320.86230469;2.78431368
320.86636353;2.82352948
320.87045288;2.54901958
320.87045288;2.45098042
320.87454224;2.43137264
320.87863159;2.03921580
320.88278198;2.03921580
320.88278198;2.00000000
320.88687134;1.92156863
320.89099121;2.29411769
320.89505005;2.41176462
320.89505005;2.13725495
320.89913940;2.01960778
320.90325928;2.09803915
320.90737915;2.09803915
320.90737915;2.35294127
320.91140747;2.52941179
320.91552734;2.64705873
320.91552734;2.78431368
320.91961670;2.86274505
320.92373657;2.72549009
320.92779541;2.15686274
320.92779541;2.29411769
320.93191528;2.31372547
320.93597412;1.98039210
320.94012451;1.94117641
320.94012451;2.13725495
320.94418335;2.49019599
320.94830322;2.56862736
320.95239258;2.52941179
320.95239258;2.74509811
320.95648193;2.43137264
320.96060181;2.43137264
320.96060181;2.58823538
320.96466064;2.76470590
320.96875000;2.27450991
320.97290039;2.74509811
320.97290039;2.96078420
320.97695923;2.58823538
320.98101807;2.66666675
320.98516846;2.70588231
320.98516846;2.45098042
320.98922729;2.43137264
320.99334717;2.60784316
320.99746704;2.56862736
320.99746704;2.62745094
321.00170898;2.78431368
321.00564575;2.80392146
321.00564575;2.76470590
321.00973511;2.92156863
321.01382446;2.86274505
321.01794434;2.62745094
321.01794434;2.78431368
321.02200317;2.92156863
321.02612305;2.64705873
321.03024292;2.64705873
321.03024292;2.70588231
321.03430176;2.54901958
321.03842163;2.54901958
321.04254150;2.47058821
321.04254150;2.33333325
321.04660034;2.13725495
321.05072021;2.21568632
321.05072021;2.27450991
321.05484009;2.25490189
321.05889893;2.23529410
321.06298828;2.39215684
321.06298828;2.25490189
321.06707764;2.19607854
321.07116699;2.13725495
321.07531738;2.07843137
321.07531738;1.84313726
321.07937622;2.00000000
321.08346558;2.29411769
321.08770752;2.29411769
321.08770752;2.41176462
321.09164429;2.58823538
321.09576416;2.68627453
321.09576416;2.66666675
321.09985352;2.84313726
321.10394287;3.11764717
321.10806274;3.03921580
321.10806274;3.29411769
321.11215210;3.43137264
321.11624146;3.37254906
321.12033081;3.00000000
321.12033081;2.62745094
321.12442017;2.15686274
321.12847900;1.72549021
321.13262939;1.01960790
321.13262939;1.01960790
321.13674927;0.82352942
321.14083862;0.94117647
321.14083862;1.29411769
321.14489746;1.45098042
321.14901733;1.66666663
321.15316772;2.19607854
321.15316772;2.29411769
321.15722656;2.49019599
321.16131592;2.68627453
321.16540527;2.58823538
321.16540527;2.49019599
321.16949463;2.58823538
321.17361450;2.58823538
321.17767334;2.56862736
321.17767334;2.86274505
321.18179321;3.17647052
321.18594360;3.31372547
321.18594360;3.76470590
321.18997192;3.58823538
321.19406128;4.00000000
321.19821167;2.96078420
321.19821167;3.15686274
321.20236206;2.88235283
321.20635986;2.00000000
321.21047974;1.86274505
321.21047974;1.98039210
321.21456909;1.90196073
321.21862793;2.09803915
321.22277832;2.43137264
321.22277832;2.45098042
321.22689819;1.96078432
321.23098755;2.17647052
321.23098755;2.29411769
321.23504639;2.03921580
321.23910522;2.01960778
321.24322510;2.35294127
321.24322510;2.49019599
321.24731445;2.56862736
321.25140381;2.72549009
321.25552368;2.90196085
321.25552368;2.88235283
321.25961304;2.82352948
321.26370239;2.84313726
321.26782227;2.76470590
321.26782227;2.50980401
321.27191162;2.47058821
321.27600098;2.47058821
321.27600098;2.39215684
321.28009033;2.56862736
321.28417969;2.60784316
321.28833008;2.58823538
321.28833008;3.05882359
321.29238892;3.27450991
321.29647827;3.01960778
321.30059814;3.01960778
321.30059814;3.09803915
321.30468750;2.90196085
321.30877686;2.47058821
321.31286621;2.19607854
321.31286621;2.23529410
321.31695557;2.15686274
321.32110596;2.39215684
321.32110596;2.58823538
321.32516479;2.56862736
321.32925415;2.64705873
321.33337402;2.76470590
321.33337402;2.64705873
321.33755493;2.62745094
321.34155273;2.70588231
321.34564209;2.72549009
321.34564209;2.62745094
321.34973145;2.62745094
321.35385132;2.72549009
321.35794067;2.56862736
321.35794067;2.56862736
321.36199951;2.64705873
321.36614990;2.50980401
321.36614990;2.39215684
321.37020874;2.33333325
321.37429810;2.37254906
321.37841797;2.21568632
321.37841797;2.31372547
321.38253784;2.52941179
321.38659668;2.66666675
321.39071655;2.72549009
321.39071655;2.66666675
321.39477539;2.84313726
321.39889526;2.64705873
321.40298462;2.25490189
321.40298462;2.21568632
321.40710449;1.92156863
321.41119385;1.64705884
321.41119385;1.88235295
321.41531372;1.74509799
321.41937256;1.78431368
321.42349243;1.82352936
321.42349243;2.07843137
321.42755127;2.13725495
321.43167114;2.21568632
321.43576050;2.07843137
321.43576050;2.29411769
321.43984985;2.35294127
321.44393921;2.17647052
321.44805908;1.90196073
321.44805908;1.94117641
321.45217896;2.03921580
321.45626831;2.13725495
321.45626831;2.17647052
321.46035767;2.41176462
321.46444702;2.47058821
321.46853638;2.37254906
321.46853638;2.45098042
321.47262573;2.52941179
321.47671509;2.45098042
321.48086548;2.58823538
321.48086548;2.72549009
321.48492432;2.62745094
321.48901367;2.66666675
321.49310303;2.76470590
321.49310303;2.78431368
321.49719238;3.03921580
321.50131226;3.00000000
321.50131226;3.21568632
321.50540161;3.17647052
321.50949097;2.96078420
321.51358032;2.94117641
321.51358032;2.45098042
321.51766968;1.88235295
321.52178955;1.98039210
321.52587891;1.94117641
321.52587891;1.72549021
321.52996826;1.92156863
321.53405762;2.50980401
321.53820801;2.41176462
321.53820801;2.74509811
321.54229736;2.84313726
321.54635620;2.64705873
321.54635620;2.64705873
321.55044556;2.70588231
321.55456543;2.66666675
321.55865479;2.50980401
321.55865479;3.25490189
321.56274414;3.23529410
321.56686401;2.96078420
321.57095337;2.39215684
321.57095337;2.45098042
321.57504272;2.15686274
321.57910156;1.94117641
321.58331299;1.47058821
321.58331299;1.84313726
321.58737183;2.07843137
321.59143066;2.41176462
321.59143066;2.80392146
321.59552002;2.72549009
321.59960938;2.74509811
321.60372925;3.07843137
321.60372925;2.82352948
321.60781860;2.72549009
321.61187744;2.84313726
321.61599731;2.84313726
321.61599731;2.82352948
321.62008667;2.88235283
321.62417603;3.01960778
321.62829590;2.98039222
321.62829590;3.33333325
321.63238525;3.31372547
321.63650513;3.01960778
321.63650513;3.15686274
321.64056396;3.13725495
321.64465332;2.72549009
321.64877319;2.05882359
321.64877319;1.70588231
321.65286255;1.86274505
321.65698242;1.54901958
321.66107178;1.39215684
321.66107178;1.62745094
321.66516113;1.72549021
321.66921997;1.76470590
321.67337036;1.92156863
321.67337036;2.17647052
321.67742920;2.31372547
321.68154907;2.50980401
321.68154907;2.66666675
321.68563843;2.58823538
321.68969727;2.66666675
321.69384766;2.70588231
321.69384766;2.62745094
321.69790649;2.68627453
321.70199585;2.76470590
321.70614624;2.74509811
321.70614624;2.68627453
321.71020508;2.72549009
321.71429443;2.74509811
321.71841431;2.58823538
321.71841431;2.68627453
321.72253418;2.60784316
321.72665405;2.47058821
321.72665405;2.39215684
321.73068237;2.33333325
321.73477173;2.25490189
321.73889160;2.21568632
321.73889160;2.23529410
321.74298096;2.27450991
321.74703979;2.09803915
321.75119019;2.29411769
321.75119019;2.33333325
321.75531006;2.03921580
321.75939941;2.13725495
321.76348877;2.29411769
321.76348877;2.29411769
321.76766968;2.15686274
321.77166748;2.15686274
321.77166748;2.19607854
321.77575684;1.66666663
321.77981567;1.47058821
321.78396606;1.27450979
321.78396606;1.27450979
321.78805542;1.37254906
321.79214478;1.31372547
321.79623413;1.82352936
321.79623413;2.25490189
321.80035400;2.52941179
321.80447388;2.56862736
321.80853271;2.41176462
321.80853271;2.41176462
321.81262207;2.52941179
321.81674194;2.49019599
321.81674194;2.60784316
321.82080078;2.66666675
321.82492065;2.68627453
321.82901001;2.72549009
321.82901001;3.01960778
321.83316040;3.82352948
321.83715820;3.47058821
321.84130859;3.25490189
321.84130859;3.52941179
321.84536743;1.74509799
321.84948730;1.15686274
321.85360718;0.39215687
321.85360718;0.00000000
321.85769653;0.00000000
321.86178589;1.07843137
321.86178589;1.96078432
321.86584473;2.25490189
321.86996460;2.90196085
321.87438965;2.94117641
321.87438965;2.25490189
321.87814331;2.00000000
321.88229370;2.07843137
321.88644409;2.17647052
321.88644409;2.45098042
321.89047241;2.78431368
321.89450073;3.11764717
321.89865112;3.15686274
321.89865112;3.45098042
321.90274048;3.82352948
321.90689087;3.78431368
321.90689087;3.86274505
321.91094971;3.80392146
321.91500854;3.39215684
321.91912842;3.39215684
321.91912842;3.01960778
321.92321777;2.58823538
321.92730713;2.52941179
321.93142700;2.92156863
321.93142700;2.68627453
321.93551636;2.29411769
321.93960571;3.07843137
321.94372559;2.98039222
321.94372559;2.52941179
321.94781494;2.60784316
321.95190430;2.96078420
321.95190430;3.23529410
321.95599365;3.31372547
321.96008301;3.52941179
321.96417236;3.58823538
321.96417236;3.45098042
321.96832275;3.43137264
321.97241211;3.35294127
321.97647095;3.21568632
321.97647095;3.11764717
321.98056030;3.17647052
321.98464966;3.11764717
321.98880005;2.96078420
321.98880005;2.96078420
321.99285889;2.94117641
321.99694824;2.72549009
321.99694824;2.72549009
322.00106812;2.82352948
322.00512695;2.68627453
322.00930786;2.58823538
322.00930786;2.54901958
322.01333618;2.64705873
322.01742554;2.47058821
322.02157593;2.49019599
322.02157593;2.50980401
322.02563477;2.31372547
322.02978516;2.23529410
322.03384399;2.15686274
322.03384399;1.98039210
322.03793335;1.86274505
322.04202271;2.00000000
322.04202271;2.00000000
322.04611206;2.03921580
322.05020142;2.03921580
322.05432129;2.17647052
322.05432129;2.25490189
322.05841064;2.76470590
322.06250000;2.94117641
322.06661987;2.92156863
322.06661987;2.82352948
322.07067871;2.60784316
322.07479858;2.50980401
322.07888794;1.80392158
322.07888794;1.25490201
322.08297729;0.70588237
322.08709717;0.47058824
322.08709717;0.70588237
322.09115601;0.64705884
322.09530640;0.60784316
322.09939575;1.01960790
322.09939575;1.60784316
322.10351563;1.98039210
322.10763550;2.17647052
322.11166382;2.39215684
322.11166382;2.56862736
322.11575317;2.54901958
322.11981201;2.64705873
322.12396240;2.80392146
322.12396240;2.68627453
322.12802124;2.78431368
322.13214111;2.82352948
322.13214111;2.90196085
322.13635254;2.84313726
322.14035034;3.13725495
322.14443970;3.35294127
322.14443970;3.33333325
322.14849854;3.05882359
322.15261841;3.25490189
322.15676880;3.15686274
322.15676880;2.84313726
322.16079712;2.78431368
322.16491699;2.92156863
322.16900635;2.98039222
322.16900635;2.64705873
322.17312622;2.78431368
322.17721558;2.62745094
322.17721558;2.09803915
322.18130493;2.01960778
322.18539429;1.50980389
322.18951416;1.54901958
322.18951416;1.52941179
322.19357300;1.70588231
322.19763184;1.72549021
322.20178223;2.29411769
322.20178223;2.76470590
322.20587158;2.92156863
322.20999146;3.19607854
322.21411133;3.31372547
322.21411133;3.17647052
322.21817017;3.07843137
322.22235107;3.07843137
322.22235107;2.86274505
322.22650146;2.76470590
322.23052979;3.03921580
322.23461914;3.05882359
322.23461914;2.92156863
322.23870850;2.98039222
322.24276733;3.01960778
322.24682617;2.90196085
322.24682617;2.64705873
322.25094604;2.54901958
322.25503540;2.49019599
322.25912476;2.37254906
322.25912476;2.50980401
322.26321411;2.25490189
322.26733398;2.15686274
322.26733398;2.19607854
322.27142334;2.25490189
322.27551270;2.33333325
322.27960205;2.33333325
322.27960205;2.37254906
322.28372192;2.66666675
322.28784180;2.64705873
322.29193115;2.72549009
322.29193115;2.96078420
322.29602051;2.90196085
322.30007935;3.05882359
322.30435181;3.11764717
322.30435181;3.01960778
322.30831909;3.01960778
322.31240845;2.94117641
322.31240845;2.84313726
322.31646729;2.68627453
322.32055664;2.70588231
322.32467651;2.74509811
322.32467651;2.50980401
322.32876587;2.47058821
322.33291626;2.39215684
322.33706665;2.33333325
322.33706665;2.23529410
322.34106445;2.07843137
322.34515381;2.03921580
322.34930420;1.86274505
322.34930420;1.86274505
322.35333252;2.00000000
322.35748291;1.90196073
322.35748291;1.92156863
322.36154175;2.03921580
322.36560059;2.01960778
322.36975098;2.05882359
322.36975098;2.09803915
322.37380981;2.25490189
322.37789917;2.09803915
322.38204956;1.90196073
322.38204956;2.01960778
322.38613892;1.88235295
322.39019775;1.72549021
322.39431763;1.62745094
322.39431763;1.58823526
322.39840698;1.78431368
322.40249634;2.07843137
322.40249634;1.78431368
322.40661621;1.72549021
322.41067505;2.17647052
322.41482544;2.47058821
322.41482544;2.19607854
322.41888428;2.15686274
322.42297363;2.64705873
322.42709351;2.43137264
322.42709351;2.17647052
322.43115234;2.03921580
322.43530273;1.94117641
322.43939209;1.82352936
322.43939209;2.01960778
322.44345093;2.19607854
322.44757080;2.19607854
322.44757080;2.35294127
322.45166016;2.49019599
322.45578003;2.50980401
