Time;Amplitude
364.36163330;2.19607854
364.36572266;2.35294127
364.36984253;2.35294127
364.36984253;2.60784316
364.37393188;2.74509811
364.37799072;2.68627453
364.38214111;2.92156863
364.38214111;3.13725495
364.38619995;2.88235283
364.39031982;2.88235283
364.39443970;2.98039222
364.39846802;2.74509811
364.40258789;2.74509811
364.40258789;2.52941179
364.40670776;2.43137264
364.41076660;2.70588231
364.41491699;2.52941179
364.41491699;2.49019599
364.41897583;2.49019599
364.42321777;2.37254906
364.42718506;2.58823538
364.42718506;2.35294127
364.43130493;2.21568632
364.43536377;2.25490189
364.43948364;1.98039210
364.44354248;2.03921580
364.44763184;2.07843137
364.44763184;2.09803915
364.45175171;2.39215684
364.45584106;2.60784316
364.45996094;2.33333325
364.45996094;2.64705873
364.46401978;2.72549009
364.46813965;2.52941179
364.47229004;2.56862736
364.47229004;2.56862736
364.47634888;2.37254906
364.48040771;2.23529410
364.48452759;2.25490189
364.48867798;2.23529410
364.49276733;2.23529410
364.49276733;2.45098042
364.49682617;2.41176462
364.50103760;2.33333325
364.50500488;2.25490189
364.50500488;2.23529410
364.50909424;2.07843137
364.51321411;2.13725495
364.51730347;2.23529410
364.51730347;2.11764717
364.52139282;2.37254906
364.52554321;2.54901958
364.52957153;2.43137264
364.53366089;2.76470590
364.53778076;2.50980401
364.53778076;2.35294127
364.54193115;2.23529410
364.54602051;2.17647052
364.55007935;2.00000000
364.55007935;2.11764717
364.55413818;2.41176462
364.55828857;2.62745094
364.56237793;2.58823538
364.56237793;2.54901958
364.56643677;2.76470590
364.57055664;2.56862736
364.57464600;2.41176462
364.57873535;2.33333325
364.58285522;2.54901958
364.58285522;2.74509811
364.58691406;2.70588231
364.59106445;2.78431368
364.59512329;3.00000000
364.59512329;2.98039222
364.59927368;2.90196085
364.60330200;3.17647052
364.60745239;3.17647052
364.60745239;3.15686274
364.61151123;3.03921580
364.61557007;3.13725495
364.61968994;2.76470590
364.62384033;2.74509811
364.62789917;2.50980401
364.62789917;2.39215684
364.63195801;2.70588231
364.63607788;2.37254906
364.64031982;1.98039210
364.64031982;1.94117641
364.64431763;1.94117641
364.64837646;1.80392158
364.65246582;1.72549021
364.65246582;2.15686274
364.65667725;2.21568632
364.66067505;2.37254906
364.66479492;2.60784316
364.66885376;2.47058821
364.67297363;2.66666675
364.67297363;2.76470590
364.67703247;2.60784316
364.68115234;2.62745094
364.68527222;2.76470590
364.68527222;2.76470590
364.68930054;2.78431368
364.69342041;3.19607854
364.69754028;3.09803915
364.69754028;3.00000000
364.70166016;3.23529410
364.70574951;3.25490189
364.70983887;2.74509811
364.71392822;2.82352948
364.71801758;2.66666675
364.71801758;2.50980401
364.72210693;2.47058821
364.72622681;2.39215684
364.73031616;2.15686274
364.73031616;2.31372547
364.73443604;2.23529410
364.73852539;1.96078432
364.74267578;2.01960778
364.74267578;2.31372547
364.74667358;2.21568632
364.75079346;2.07843137
364.75488281;2.25490189
364.75897217;2.09803915
364.76309204;2.27450991
364.76309204;2.62745094
364.76715088;2.17647052
364.77130127;2.37254906
364.77542114;2.62745094
364.77542114;2.33333325
364.77944946;2.03921580
364.78353882;2.05882359
364.78765869;2.11764717
364.78765869;2.09803915
364.79177856;2.27450991
364.79583740;2.64705873
364.79995728;2.68627453
364.80401611;2.76470590
364.80813599;2.88235283
364.80813599;2.58823538
364.81228638;2.52941179
364.81631470;2.47058821
364.82043457;2.03921580
364.82043457;2.17647052
364.82452393;2.21568632
364.82858276;2.15686274
364.83273315;2.11764717
364.83273315;2.27450991
364.83679199;2.25490189
364.84091187;2.15686274
364.84500122;2.19607854
364.84909058;2.03921580
364.85321045;2.23529410
364.85321045;2.45098042
364.85729980;2.39215684
364.86138916;2.56862736
364.86550903;2.66666675
364.86550903;2.72549009
364.86956787;2.80392146
364.87365723;2.94117641
364.87777710;2.68627453
364.87777710;2.64705873
364.88186646;2.49019599
364.88598633;2.43137264
364.89010620;2.19607854
364.89416504;2.43137264
364.89831543;2.72549009
364.89831543;2.92156863
364.90234375;2.72549009
364.90655518;2.88235283
364.91055298;2.78431368
364.91055298;2.41176462
364.91461182;1.96078432
364.91873169;1.64705884
364.92288208;1.60784316
364.92288208;1.47058821
364.92694092;1.66666663
364.93103027;1.80392158
364.93511963;2.09803915
364.93927002;2.17647052
364.94332886;2.33333325
364.94332886;2.56862736
364.94738770;2.50980401
364.95150757;2.68627453
364.95559692;2.82352948
364.95559692;2.80392146
364.95971680;2.88235283
364.96380615;2.96078420
364.96789551;3.03921580
364.96789551;2.90196085
364.97195435;3.21568632
364.97607422;3.31372547
364.98019409;2.96078420
364.98428345;3.07843137
364.98840332;2.66666675
364.98840332;2.43137264
364.99249268;2.43137264
364.99652100;2.37254906
365.00067139;2.29411769
365.00067139;2.27450991
365.00476074;2.45098042
365.00885010;2.29411769
365.01293945;2.47058821
365.01293945;2.60784316
365.01705933;2.31372547
365.02114868;2.52941179
365.02529907;2.50980401
365.02932739;2.56862736
365.03344727;2.47058821
365.03344727;2.54901958
365.03750610;2.50980401
365.04165649;2.49019599
365.04583740;2.49019599
365.04583740;2.49019599
365.04983521;2.56862736
365.05392456;2.72549009
365.05804443;2.76470590
365.05804443;2.64705873
365.06237793;2.70588231
365.06628418;2.72549009
365.07031250;2.94117641
365.07440186;3.23529410
365.07852173;2.82352948
365.07852173;3.01960778
365.08279419;3.00000000
365.08666992;2.78431368
365.09082031;2.33333325
365.09082031;2.01960778
365.09487915;1.84313726
365.09896851;1.68627453
365.10308838;1.72549021
365.10308838;1.86274505
365.10717773;1.98039210
365.11126709;2.00000000
365.11538696;2.23529410
365.11944580;2.09803915
365.12359619;1.92156863
365.12359619;1.96078432
365.12765503;1.94117641
365.13171387;2.11764717
365.13583374;2.39215684
365.13583374;2.41176462
365.14001465;2.47058821
365.14401245;2.70588231
365.14816284;2.78431368
365.14816284;2.52941179
365.15228271;2.74509811
365.15646362;2.58823538
365.16040039;2.39215684
365.16452026;2.41176462
365.16860962;2.47058821
365.16860962;2.52941179
365.17269897;2.17647052
365.17678833;2.35294127
365.18090820;2.09803915
365.18090820;1.70588231
365.18499756;1.41176474
365.18911743;1.21568632
365.19320679;1.50980389
365.19320679;1.88235295
365.19726563;1.92156863
365.20144653;2.15686274
365.20550537;2.56862736
365.20956421;2.49019599
365.21368408;2.70588231
365.21368408;2.76470590
365.21777344;2.68627453
365.22183228;2.72549009
365.22607422;2.74509811
365.22607422;2.66666675
365.23013306;2.72549009
365.23416138;2.88235283
365.23831177;2.78431368
365.23831177;2.80392146
365.24237061;2.92156863
365.24645996;3.15686274
365.25057983;3.33333325
365.25463867;3.54901958
365.25875854;3.43137264
365.25875854;3.15686274
365.26281738;3.03921580
365.26693726;2.52941179
365.27102661;1.96078432
365.27102661;1.86274505
365.27517700;1.70588231
365.27926636;1.52941179
365.28332520;1.62745094
365.28332520;1.86274505
365.28741455;1.92156863
365.29150391;2.17647052
365.29559326;2.66666675
365.29968262;2.68627453
365.30380249;2.74509811
365.30380249;2.86274505
365.30789185;2.64705873
365.31198120;2.82352948
365.31610107;2.98039222
365.31610107;2.92156863
365.32019043;2.98039222
365.32427979;3.11764717
365.32836914;3.01960778
365.32836914;2.96078420
365.33248901;2.98039222
365.33657837;2.90196085
365.34069824;2.72549009
365.34475708;2.92156863
365.34887695;2.98039222
365.34887695;2.92156863
365.35293579;3.09803915
365.35705566;3.27450991
365.36114502;2.56862736
365.36114502;2.19607854
365.36526489;2.00000000
365.36932373;1.43137252
365.37344360;1.33333337
365.37344360;1.37254906
365.37753296;1.31372547
365.38162231;1.72549021
365.38574219;2.07843137
365.38983154;2.11764717
365.39392090;2.31372547
365.39392090;2.56862736
365.39801025;2.50980401
365.40209961;2.62745094
365.40640259;2.90196085
365.40640259;2.68627453
365.41030884;2.64705873
365.41439819;2.84313726
365.41848755;2.52941179
365.41848755;2.19607854
365.42257690;2.11764717
365.42666626;2.41176462
365.43078613;2.41176462
365.43487549;2.96078420
365.43896484;2.92156863
365.43896484;2.70588231
365.44308472;2.82352948
365.44711304;2.72549009
365.45248413;2.49019599
365.45248413;2.60784316
365.45538330;2.25490189
365.45944214;2.03921580
365.46362305;1.96078432
365.46362305;2.03921580
365.46765137;1.88235295
365.47177124;2.11764717
365.47586060;2.35294127
365.47991943;2.58823538
365.48403931;2.60784316
365.48403931;2.62745094
365.48815918;2.47058821
365.49227905;2.62745094
365.49633789;2.66666675
365.49633789;2.58823538
365.50042725;2.70588231
365.50448608;2.74509811
365.50863647;2.62745094
365.50863647;2.49019599
365.51269531;2.76470590
365.51681519;2.84313726
365.52090454;2.70588231
365.52499390;2.64705873
365.52908325;2.66666675
365.52908325;2.76470590
365.53320313;2.45098042
365.53729248;2.15686274
365.54141235;2.19607854
365.54141235;2.01960778
365.54562378;1.86274505
365.54956055;1.74509799
365.55368042;2.05882359
365.55368042;2.13725495
365.55776978;2.17647052
365.56185913;2.45098042
365.56597900;2.25490189
365.57003784;2.23529410
365.57418823;2.29411769
365.57418823;2.35294127
365.57827759;2.29411769
365.58236694;2.41176462
365.58645630;2.58823538
365.58645630;2.56862736
365.59057617;2.74509811
365.59460449;2.98039222
365.59875488;3.09803915
365.59875488;3.05882359
365.60281372;2.96078420
365.60693359;3.03921580
365.61102295;2.82352948
365.61508179;2.78431368
365.61926270;2.62745094
365.61926270;2.43137264
365.62329102;2.50980401
365.62741089;2.25490189
365.63153076;2.03921580
365.63153076;2.27450991
365.63558960;2.23529410
365.63967896;2.15686274
365.64379883;2.27450991
365.64379883;2.33333325
365.64785767;1.94117641
365.65197754;2.07843137
365.65625000;2.01960778
365.66018677;2.15686274
365.66427612;2.50980401
365.66427612;2.47058821
365.66836548;2.35294127
365.67245483;2.47058821
365.67657471;2.54901958
365.67657471;2.17647052
365.68063354;2.00000000
365.68475342;2.15686274
365.68893433;2.11764717
365.68893433;2.21568632
365.69296265;2.50980401
365.69705200;2.66666675
365.70114136;2.84313726
365.70529175;3.00000000
365.70935059;2.90196085
365.70935059;2.80392146
365.71340942;3.09803915
365.71752930;2.90196085
365.72161865;2.84313726
365.72161865;2.47058821
365.72573853;2.56862736
365.72982788;2.47058821
365.73391724;2.21568632
365.73391724;2.25490189
365.73800659;1.96078432
365.74212646;2.17647052
365.74618530;2.05882359
365.75030518;2.27450991
365.75439453;2.66666675
365.75439453;2.80392146
365.75851440;2.66666675
365.76257324;2.82352948
365.76675415;2.84313726
365.76675415;2.62745094
365.77078247;2.52941179
365.77490234;2.25490189
365.77896118;2.31372547
365.77896118;2.35294127
365.78308105;2.29411769
365.78839111;2.25490189
365.79129028;2.35294127
365.79534912;2.49019599
365.79946899;2.47058821
365.79946899;2.70588231
365.80355835;2.76470590
365.80764771;2.47058821
365.81176758;2.58823538
365.81176758;2.66666675
365.81585693;2.23529410
365.81991577;2.05882359
365.82403564;2.29411769
365.82403564;2.09803915
365.82812500;2.09803915
365.83227539;2.37254906
365.83633423;2.52941179
365.84045410;2.66666675
365.84466553;2.84313726
365.84466553;2.74509811
365.84860229;2.56862736
365.85269165;2.62745094
365.85919189;2.58823538
365.85919189;2.11764717
365.86093140;2.13725495
365.86499023;2.21568632
365.86911011;2.13725495
365.86911011;2.41176462
365.87319946;2.64705873
365.87728882;2.86274505
365.88137817;2.86274505
365.88555908;2.92156863
365.88958740;2.64705873
365.88958740;2.47058821
365.89367676;2.39215684
